H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	334	537	-0.2330654	-0.2330654	0.0514307	-4.531641	
TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	573	564	0.007915567	0.007915567	0.05167183	0.1531892	
BKN009_ZEAHRFRAADIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	413	786	-0.3110926	-0.3110926	0.05011083	-6.20809	
BKN011_ZEAHRFRACDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	563	900	-0.2303486	-0.2303486	0.05168285	-4.456964	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	252	854	-0.5443038	-0.5443038	0.0443852	-12.26318	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	337	638	-0.3087179	-0.3087179	0.05246583	-5.884171	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	457	711	-0.2174658	-0.2174658	0.04972728	-4.373168	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	397	482	-0.0967008	-0.0967008	0.05485962	-1.762695	
BKN026_ZEAHRFRANDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	294	1072	-0.5695461	-0.5695461	0.03824347	-14.89264	
BKN027_ZEAHRFRAODIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	365	1169	-0.5241199	-0.5241199	0.04378526	-11.97024	
BKN033_ZEAHRFRATDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	550	748	-0.1525424	-0.1525424	0.05203545	-2.931509	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	309	561	-0.2896552	-0.2896552	0.05261915	-5.504748	
TIL01_435BCAAXX.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	416	528	-0.1186441	-0.1186441	0.05015186	-2.365696	
TIL03.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	573	613	-0.03372681	-0.03372681	0.05048036	-0.6681175	
TIL04-TIP454.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	423	638	-0.202639	-0.202639	0.04852654	-4.175839	
TIL07_FC6162DAAXX.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	464	642	-0.1609403	-0.1609403	0.05234714	-3.074482	
TIL09_FC61694AAXX.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	538	589	-0.04525288	-0.04525288	0.04925176	-0.9188074	
TIL11_FC61694AAXX.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	390	543	-0.1639871	-0.1639871	0.05321385	-3.081663	
TIL15_FC6144GAAXX.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	604	499	0.09519492	0.09519492	0.0507182	1.876938	
TIL16_FC6153UAAXX.bam	TIL17_FC6153UAAXX.bam	BKN014_ZEAHRFRADDIAAPE.bam	329	303	0.04113924	0.04113924	0.05830614	0.705573	
BKN009_ZEAHRFRAADIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	583	1987	-0.5463035	-0.5463035	0.03169445	-17.23656	
BKN011_ZEAHRFRACDIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	681	2167	-0.5217697	-0.5217697	0.03431442	-15.20555	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	434	2221	-0.6730697	-0.6730697	0.03034093	-22.18356	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	569	1733	-0.5056473	-0.5056473	0.03436254	-14.71507	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	581	1590	-0.4647628	-0.4647628	0.03374347	-13.77341	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	607	1329	-0.3729339	-0.3729339	0.04054237	-9.19862	
BKN026_ZEAHRFRANDIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	393	2721	-0.7475915	-0.7475915	0.02443595	-30.59393	
BKN027_ZEAHRFRAODIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	537	2705	-0.668723	-0.668723	0.02950802	-22.66242	
BKN033_ZEAHRFRATDIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	592	1531	-0.4422986	-0.4422986	0.03608588	-12.25683	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	540	1675	-0.5124153	-0.5124153	0.03469338	-14.76983	
TIL01_435BCAAXX.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	657	1338	-0.3413534	-0.3413534	0.03612743	-9.448593	
TIL03.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	776	1487	-0.3141847	-0.3141847	0.03725557	-8.433228	
TIL04-TIP454.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	666	1679	-0.4319829	-0.4319829	0.03651866	-11.8291	
TIL07_FC6162DAAXX.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	562	1760	-0.5159345	-0.5159345	0.03169882	-16.27615	
TIL09_FC61694AAXX.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	875	1593	-0.2909238	-0.2909238	0.03825222	-7.60541	
TIL11_FC61694AAXX.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	545	1479	-0.4614625	-0.4614625	0.03646559	-12.65474	
TIL15_FC6144GAAXX.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	808	1294	-0.2312084	-0.2312084	0.03921623	-5.895731	
TIL16_FC6153UAAXX.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	428	690	-0.234347	-0.234347	0.04609459	-5.084047	
TIL17_FC6153UAAXX.bam	TIL08.bam	BKN014_ZEAHRFRADDIAAPE.bam	434	762	-0.2742475	-0.2742475	0.04409158	-6.219951	
BKN009_ZEAHRFRAADIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	781	2159	-0.4687075	-0.4687075	0.03443141	-13.61279	
BKN011_ZEAHRFRACDIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	796	2261	-0.479228	-0.479228	0.0355622	-13.47577	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	631	2500	-0.5969339	-0.5969339	0.0335861	-17.77324	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	782	1921	-0.4213836	-0.4213836	0.03740293	-11.26606	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	760	1738	-0.3915132	-0.3915132	0.03701435	-10.57734	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	769	1530	-0.3310135	-0.3310135	0.04060808	-8.151419	
BKN026_ZEAHRFRANDIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	585	2874	-0.661752	-0.661752	0.02918775	-22.67225	
BKN027_ZEAHRFRAODIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	577	2672	-0.6448138	-0.6448138	0.02986634	-21.58998	
BKN033_ZEAHRFRATDIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	740	1602	-0.3680615	-0.3680615	0.03884798	-9.474405	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	615	1733	-0.4761499	-0.4761499	0.03611222	-13.18529	
TIL01_435BCAAXX.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	821	1315	-0.2312734	-0.2312734	0.03849365	-6.008093	
TIL03.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	963	1516	-0.2230738	-0.2230738	0.04079155	-5.468628	
TIL04-TIP454.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	746	1679	-0.3847423	-0.3847423	0.03667863	-10.48955	
TIL07_FC6162DAAXX.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	613	1706	-0.4713238	-0.4713238	0.03514686	-13.41013	
TIL09_FC61694AAXX.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	1010	1557	-0.2130892	-0.2130892	0.03977438	-5.357449	
TIL11_FC61694AAXX.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	627	1445	-0.3947876	-0.3947876	0.0402104	-9.818048	
TIL15_FC6144GAAXX.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	1012	1248	-0.1044248	-0.1044248	0.04007275	-2.60588	
TIL16_FC6153UAAXX.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	557	667	-0.08986928	-0.08986928	0.04804819	-1.870399	
TIL17_FC6153UAAXX.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	518	740	-0.1764706	-0.1764706	0.04625085	-3.815511	
TIL08.bam	TIL25-TIP489.bam	BKN014_ZEAHRFRADDIAAPE.bam	983	786	0.1113624	0.1113624	0.03818665	2.916264	
BKN009_ZEAHRFRAADIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	917	1153	-0.1140097	-0.1140097	0.04970325	-2.293807	
BKN009_ZEAHRFRAADIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1323	1428	-0.03816794	-0.03816794	0.04691937	-0.8134793	
BKN011_ZEAHRFRACDIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1241	1128	0.04769945	0.04769945	0.04651282	1.025512	
BKN009_ZEAHRFRAADIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	669	627	0.03240741	0.03240741	0.05406688	0.5993948	
BKN011_ZEAHRFRACDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1029	736	0.1660057	0.1660057	0.0502799	3.301631	
BKN014_ZEAHRFRADDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1243	1130	0.04761905	0.04761905	0.04659483	1.021981	
BKN009_ZEAHRFRAADIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	527	1052	-0.3324889	-0.3324889	0.04092984	-8.123387	
BKN011_ZEAHRFRACDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	753	1036	-0.1581889	-0.1581889	0.04630783	-3.41603	
BKN014_ZEAHRFRADDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1048	1310	-0.1111111	-0.1111111	0.04468498	-2.486543	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	480	933	-0.3205945	-0.3205945	0.04335589	-7.394485	
BKN009_ZEAHRFRAADIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	702	1030	-0.1893764	-0.1893764	0.05434492	-3.484713	
BKN011_ZEAHRFRACDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1026	1080	-0.02564103	-0.02564103	0.05157859	-0.4971254	
BKN014_ZEAHRFRADDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1216	1285	-0.02758896	-0.02758896	0.04952686	-0.5570505	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	525	810	-0.2134831	-0.2134831	0.05259876	-4.058711	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	924	713	0.1288943	0.1288943	0.05096663	2.528994	
BKN009_ZEAHRFRAADIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	999	1144	-0.06766216	-0.06766216	0.04648519	-1.455564	
BKN011_ZEAHRFRACDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1119	1028	0.04238472	0.04238472	0.04734197	0.8952886	
BKN014_ZEAHRFRADDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	710	711	-0.0007037298	-0.0007037298	0.05385267	-0.01306769	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	972	1132	-0.07604563	-0.07604563	0.04850072	-1.567928	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1123	911	0.1042281	0.1042281	0.04585169	2.273158	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1075	987	0.04267701	0.04267701	0.04889048	0.8729105	
BKN009_ZEAHRFRAADIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	773	1452	-0.3051685	-0.3051685	0.04624702	-6.598663	
BKN011_ZEAHRFRACDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	739	1234	-0.250887	-0.250887	0.0462168	-5.42848	
BKN014_ZEAHRFRADDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	725	1308	-0.2867683	-0.2867683	0.05010093	-5.723812	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	606	1276	-0.3560043	-0.3560043	0.04480595	-7.945467	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	870	1044	-0.09090909	-0.09090909	0.04713536	-1.928681	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	830	1259	-0.2053614	-0.2053614	0.04814102	-4.26583	
BKN026_ZEAHRFRANDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	580	1017	-0.2736381	-0.2736381	0.05232776	-5.22931	
BKN009_ZEAHRFRAADIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	658	1468	-0.3809972	-0.3809972	0.04489487	-8.48643	
BKN011_ZEAHRFRACDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	700	1340	-0.3137255	-0.3137255	0.04560629	-6.878996	
BKN014_ZEAHRFRADDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	791	1443	-0.2918532	-0.2918532	0.04751762	-6.141999	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	607	1330	-0.3732576	-0.3732576	0.04450324	-8.3872	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	680	948	-0.1646192	-0.1646192	0.0479529	-3.432935	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	724	1161	-0.2318302	-0.2318302	0.05034982	-4.604391	
BKN026_ZEAHRFRANDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	561	1195	-0.3610478	-0.3610478	0.04768325	-7.571796	
BKN027_ZEAHRFRAODIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	637	812	-0.1207729	-0.1207729	0.05034872	-2.398729	
BKN009_ZEAHRFRAADIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	909	974	-0.03451938	-0.03451938	0.0516486	-0.6683508	
BKN011_ZEAHRFRACDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	941	785	0.09038239	0.09038239	0.05056236	1.787543	
BKN014_ZEAHRFRADDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1148	1099	0.02180685	0.02180685	0.04824378	0.4520138	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	651	792	-0.0977131	-0.0977131	0.05159239	-1.893944	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1080	729	0.1940299	0.1940299	0.0470666	4.122453	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	956	831	0.06994964	0.06994964	0.05349978	1.307475	
BKN026_ZEAHRFRANDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1075	969	0.0518591	0.0518591	0.04839384	1.071605	
BKN027_ZEAHRFRAODIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1328	828	0.2319109	0.2319109	0.04730409	4.902556	
BKN033_ZEAHRFRATDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1358	761	0.2817367	0.2817367	0.04733422	5.952072	
BKN009_ZEAHRFRAADIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	457	1580	-0.5513009	-0.5513009	0.035528	-15.51737	
BKN011_ZEAHRFRACDIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	553	1479	-0.4557087	-0.4557087	0.03959618	-11.5089	
BKN014_ZEAHRFRADDIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	491	1480	-0.5017757	-0.5017757	0.03903633	-12.85407	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	299	1364	-0.6404089	-0.6404089	0.03060913	-20.92215	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	490	1195	-0.4183976	-0.4183976	0.03740901	-11.18441	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	434	1304	-0.5005754	-0.5005754	0.03887534	-12.87643	
BKN026_ZEAHRFRANDIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	432	1293	-0.4991304	-0.4991304	0.03954937	-12.62044	
BKN027_ZEAHRFRAODIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	511	1174	-0.3934718	-0.3934718	0.04005923	-9.822252	
BKN033_ZEAHRFRATDIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	625	1001	-0.2312423	-0.2312423	0.04495781	-5.143541	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL01_435BCAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	386	1330	-0.5501166	-0.5501166	0.03750206	-14.66897	
BKN009_ZEAHRFRAADIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	416	1703	-0.607362	-0.607362	0.03325059	-18.2662	
BKN011_ZEAHRFRACDIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	821	1827	-0.3799094	-0.3799094	0.04093171	-9.281541	
BKN014_ZEAHRFRADDIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	521	1606	-0.5101081	-0.5101081	0.03740801	-13.63633	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	479	1648	-0.5496004	-0.5496004	0.03893497	-14.11585	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	606	1343	-0.3781426	-0.3781426	0.04005891	-9.439663	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	634	1556	-0.4210046	-0.4210046	0.04419094	-9.526942	
BKN026_ZEAHRFRANDIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	493	1422	-0.4851175	-0.4851175	0.03830438	-12.6648	
BKN027_ZEAHRFRAODIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	886	1515	-0.2619742	-0.2619742	0.0452311	-5.791904	
BKN033_ZEAHRFRATDIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	830	1222	-0.1910331	-0.1910331	0.04701973	-4.06283	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	679	1747	-0.4402308	-0.4402308	0.04293182	-10.25419	
TIL01_435BCAAXX.bam	TIL03.bam	BKN015_ZEAHRFRAEDIAAPE.bam	839	733	0.06743003	0.06743003	0.04687927	1.438376	
BKN009_ZEAHRFRAADIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	717	1734	-0.4149327	-0.4149327	0.04018454	-10.32568	
BKN011_ZEAHRFRACDIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	924	1677	-0.289504	-0.289504	0.04438522	-6.522533	
BKN014_ZEAHRFRADDIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	626	1504	-0.4122066	-0.4122066	0.04255425	-9.686614	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	694	1584	-0.3906936	-0.3906936	0.04189595	-9.325331	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	751	1189	-0.2257732	-0.2257732	0.04429148	-5.097441	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	708	1392	-0.3257143	-0.3257143	0.04568165	-7.13009	
BKN026_ZEAHRFRANDIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	630	1418	-0.3847656	-0.3847656	0.04298127	-8.951936	
BKN027_ZEAHRFRAODIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	859	1198	-0.1648031	-0.1648031	0.04724306	-3.488409	
BKN033_ZEAHRFRATDIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	894	991	-0.05145889	-0.05145889	0.04989012	-1.031444	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	850	1608	-0.3083808	-0.3083808	0.04431275	-6.959189	
TIL01_435BCAAXX.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	901	582	0.2151045	0.2151045	0.04502568	4.777374	
TIL03.bam	TIL04-TIP454.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1077	903	0.08787879	0.08787879	0.04425581	1.9857	
BKN009_ZEAHRFRAADIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	718	1712	-0.4090535	-0.4090535	0.040411	-10.12233	
BKN011_ZEAHRFRACDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	807	1459	-0.2877317	-0.2877317	0.04383162	-6.564477	
BKN014_ZEAHRFRADDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	656	1531	-0.4000914	-0.4000914	0.04269997	-9.369831	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	671	1607	-0.4108867	-0.4108867	0.04237388	-9.696699	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	741	1190	-0.232522	-0.232522	0.0451668	-5.148074	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	757	1464	-0.3183251	-0.3183251	0.0458895	-6.936774	
BKN026_ZEAHRFRANDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	599	1365	-0.3900204	-0.3900204	0.04215892	-9.251194	
BKN027_ZEAHRFRAODIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	993	1318	-0.1406318	-0.1406318	0.04754274	-2.958007	
BKN033_ZEAHRFRATDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN015_ZEAHRFRAEDIAAPE.bam	993	1053	-0.02932551	-0.02932551	0.04726373	-0.6204655	
